,date,year,month,day,meant
23819,19651201,1965,12,1,17.1
23820,19650102,1965,1,2,16.6
23821,19650202,1965,2,2,17.2
23822,19650302,1965,3,2,18.9
23823,19650402,1965,4,2,23.2
23824,19650502,1965,5,2,21
23825,19650602,1965,6,2,25.2
23826,19650702,1965,7,2,28.2
23827,19650802,1965,8,2,27.8
23828,19650902,1965,9,2,28.4
23829,19651002,1965,10,2,26.1
23830,19651102,1965,11,2,26
23831,19651202,1965,12,2,19.1
23832,19650103,1965,1,3,16.1
23833,19650203,1965,2,3,15.9
23834,19650303,1965,3,3,16.5
23835,19650403,1965,4,3,23.7
23836,19650503,1965,5,3,22
23837,19650603,1965,6,3,26.2
23838,19650703,1965,7,3,28.5
23839,19650803,1965,8,3,29
23840,19650903,1965,9,3,29.5
23841,19651003,1965,10,3,26.8
23842,19651103,1965,11,3,25.3
23843,19651203,1965,12,3,20.6
23844,19650104,1965,1,4,15.9
23845,19650204,1965,2,4,16.6
23846,19650304,1965,3,4,13.2
23847,19650404,1965,4,4,23.6
23848,19650504,1965,5,4,21.8
23849,19650604,1965,6,4,27.8
23850,19650704,1965,7,4,29.4
23851,19650804,1965,8,4,29.3
23852,19650904,1965,9,4,29.1
23853,19651004,1965,10,4,27.3
23854,19651104,1965,11,4,25.8
23855,19651204,1965,12,4,22.4
23856,19650105,1965,1,5,16.2
23857,19650205,1965,2,5,15.5
23858,19650305,1965,3,5,12.8
23859,19650405,1965,4,5,20.2
23860,19650505,1965,5,5,22
23861,19650605,1965,6,5,25.3
23862,19650705,1965,7,5,28.8
23863,19650805,1965,8,5,29.2
23864,19650905,1965,9,5,26.9
23865,19651005,1965,10,5,26
23866,19651105,1965,11,5,25.6
23867,19651205,1965,12,5,21.7
23868,19650106,1965,1,6,13.6
23869,19650206,1965,2,6,11
23870,19650306,1965,3,6,11.3
23871,19650406,1965,4,6,18.6
23872,19650506,1965,5,6,24.1
23873,19650606,1965,6,6,25.8
23874,19650706,1965,7,6,28.6
23875,19650806,1965,8,6,27.6
23876,19650906,1965,9,6,28
23877,19651006,1965,10,6,26.8
23878,19651106,1965,11,6,25.5
23879,19651206,1965,12,6,17.3
23880,19650107,1965,1,7,13.5
23881,19650207,1965,2,7,13.9
23882,19650307,1965,3,7,12.2
23883,19650407,1965,4,7,18.8
23884,19650507,1965,5,7,25.3
23885,19650607,1965,6,7,26.3
23886,19650707,1965,7,7,28.4
23887,19650807,1965,8,7,28.4
23888,19650907,1965,9,7,28.8
23889,19651007,1965,10,7,26.8
23890,19651107,1965,11,7,25.4
23891,19651207,1965,12,7,17.4
23892,19650108,1965,1,8,13.2
23893,19650208,1965,2,8,17.7
23894,19650308,1965,3,8,13.4
23895,19650408,1965,4,8,20.9
23896,19650508,1965,5,8,26.8
23897,19650608,1965,6,8,25.7
23898,19650708,1965,7,8,28.8
23899,19650808,1965,8,8,28.6
23900,19650908,1965,9,8,27.1
23901,19651008,1965,10,8,26.7
23902,19651108,1965,11,8,26.1
23903,19651208,1965,12,8,17.8
23904,19650109,1965,1,9,14.2
23905,19650209,1965,2,9,20.5
23906,19650309,1965,3,9,15.6
23907,19650409,1965,4,9,22.9
23908,19650509,1965,5,9,27
23909,19650609,1965,6,9,25.8
23910,19650709,1965,7,9,29
23911,19650809,1965,8,9,28.3
23912,19650909,1965,9,9,27
23913,19651009,1965,10,9,25.1
23914,19651109,1965,11,9,24.7
23915,19651209,1965,12,9,18.5
23916,19650110,1965,1,10,14.5
23917,19650210,1965,2,10,20.2
23918,19650310,1965,3,10,17.1
23919,19650410,1965,4,10,23.1
23920,19650510,1965,5,10,27.4
23921,19650610,1965,6,10,26.4
23922,19650710,1965,7,10,28.1
23923,19650810,1965,8,10,28.3
23924,19650910,1965,9,10,26
23925,19651010,1965,10,10,25.8
23926,19651110,1965,11,10,20
23927,19651210,1965,12,10,20.8
23928,19650111,1965,1,11,15.1
23929,19650211,1965,2,11,19.3
23930,19650311,1965,3,11,17.9
23931,19650411,1965,4,11,17.9
23932,19650511,1965,5,11,24.8
23933,19650611,1965,6,11,27.1
23934,19650711,1965,7,11,28.6
23935,19650811,1965,8,11,28.6
23936,19650911,1965,9,11,25.7
23937,19651011,1965,10,11,26.5
23938,19651111,1965,11,11,18.8
23939,19651211,1965,12,11,19.8
23940,19650112,1965,1,12,13
23941,19650212,1965,2,12,18.7
23942,19650312,1965,3,12,19.8
23943,19650412,1965,4,12,18
23944,19650512,1965,5,12,22.8
23945,19650612,1965,6,12,26.6
23946,19650712,1965,7,12,28.7
23947,19650812,1965,8,12,28.5
23948,19650912,1965,9,12,27.1
23949,19651012,1965,10,12,26.8
23950,19651112,1965,11,12,19.7
23951,19651212,1965,12,12,19.6
23952,19650113,1965,1,13,13.4
23953,19650213,1965,2,13,19
23954,19650313,1965,3,13,19.2
23955,19650413,1965,4,13,20.5
23956,19650513,1965,5,13,25.2
23957,19650613,1965,6,13,26.5
23958,19650713,1965,7,13,29.5
23959,19650813,1965,8,13,28.5
23960,19650913,1965,9,13,25.9
23961,19651013,1965,10,13,26.9
23962,19651113,1965,11,13,21.2
23963,19651213,1965,12,13,19.8
23964,19650114,1965,1,14,14.7
23965,19650214,1965,2,14,18.9
23966,19650314,1965,3,14,19.2
23967,19650414,1965,4,14,20.2
23968,19650514,1965,5,14,27.4
23969,19650614,1965,6,14,26.5
23970,19650714,1965,7,14,28.6
23971,19650814,1965,8,14,28
23972,19650914,1965,9,14,25
23973,19651014,1965,10,14,26.2
23974,19651114,1965,11,14,22.7
23975,19651214,1965,12,14,20.8
23976,19650115,1965,1,15,15.8
23977,19650215,1965,2,15,18.8
23978,19650315,1965,3,15,20.9
23979,19650415,1965,4,15,20.7
23980,19650515,1965,5,15,27.5
23981,19650615,1965,6,15,26.1
23982,19650715,1965,7,15,26.1
23983,19650815,1965,8,15,28.2
23984,19650915,1965,9,15,26.2
23985,19651015,1965,10,15,24
23986,19651115,1965,11,15,23.6
23987,19651215,1965,12,15,21.5
23988,19650116,1965,1,16,14.9
23989,19650216,1965,2,16,20.9
23990,19650316,1965,3,16,17.9
23991,19650416,1965,4,16,21.3
23992,19650516,1965,5,16,23.7
23993,19650616,1965,6,16,25.8
23994,19650716,1965,7,16,27.1
23995,19650816,1965,8,16,28
23996,19650916,1965,9,16,26.2
23997,19651016,1965,10,16,24.2
23998,19651116,1965,11,16,24.2
23999,19651216,1965,12,16,14.7
24000,19650117,1965,1,17,15.4
24001,19650217,1965,2,17,19.9
24002,19650317,1965,3,17,18.5
24003,19650417,1965,4,17,21.8
24004,19650517,1965,5,17,24.4
24005,19650617,1965,6,17,27.6
24006,19650717,1965,7,17,27.3
24007,19650817,1965,8,17,26.2
24008,19650917,1965,9,17,26.2
24009,19651017,1965,10,17,23.9
24010,19651117,1965,11,17,23.9
24011,19651217,1965,12,17,9.4
24012,19650118,1965,1,18,16.4
24013,19650218,1965,2,18,20.8
24014,19650318,1965,3,18,19.2
24015,19650418,1965,4,18,23.2
24016,19650518,1965,5,18,24.8
24017,19650618,1965,6,18,26.9
24018,19650718,1965,7,18,27.8
24019,19650818,1965,8,18,28
24020,19650918,1965,9,18,26.6
24021,19651018,1965,10,18,23.2
24022,19651118,1965,11,18,23.7
24023,19651218,1965,12,18,9.1
24024,19650119,1965,1,19,16.3
24025,19650219,1965,2,19,19.7
24026,19650319,1965,3,19,20.2
24027,19650419,1965,4,19,21.9
24028,19650519,1965,5,19,24.9
24029,19650619,1965,6,19,27.5
24030,19650719,1965,7,19,28.6
24031,19650819,1965,8,19,29.8
24032,19650919,1965,9,19,26.7
24033,19651019,1965,10,19,23.4
24034,19651119,1965,11,19,23.3
24035,19651219,1965,12,19,9.8
24036,19650120,1965,1,20,16.8
24037,19650220,1965,2,20,21
24038,19650320,1965,3,20,19.6
24039,19650420,1965,4,20,20.8
24040,19650520,1965,5,20,26.2
24041,19650620,1965,6,20,25.8
24042,19650720,1965,7,20,29
24043,19650820,1965,8,20,29.3
24044,19650920,1965,9,20,26.8
24045,19651020,1965,10,20,23.6
24046,19651120,1965,11,20,19.8
24047,19651220,1965,12,20,14.1
24048,19650121,1965,1,21,16.6
24049,19650221,1965,2,21,20.6
24050,19650321,1965,3,21,19.6
24051,19650421,1965,4,21,20.1
24052,19650521,1965,5,21,26.8
24053,19650621,1965,6,21,26.3
24054,19650721,1965,7,21,27.7
24055,19650821,1965,8,21,29.3
24056,19650921,1965,9,21,26.7
24057,19651021,1965,10,21,23.6
24058,19651121,1965,11,21,19.6
24059,19651221,1965,12,21,17.5
24060,19650122,1965,1,22,17.5
24061,19650222,1965,2,22,19.6
24062,19650322,1965,3,22,20.3
24063,19650422,1965,4,22,20.9
24064,19650522,1965,5,22,25.7
24065,19650622,1965,6,22,26.3
24066,19650722,1965,7,22,27.1
24067,19650822,1965,8,22,29.6
24068,19650922,1965,9,22,27.1
24069,19651022,1965,10,22,23.7
24070,19651122,1965,11,22,21
24071,19651222,1965,12,22,20.6
24072,19650123,1965,1,23,17.6
24073,19650223,1965,2,23,14.8
24074,19650323,1965,3,23,21.3
24075,19650423,1965,4,23,21.8
24076,19650523,1965,5,23,25.2
24077,19650623,1965,6,23,27.1
24078,19650723,1965,7,23,25.9
24079,19650823,1965,8,23,29.4
24080,19650923,1965,9,23,26.3
24081,19651023,1965,10,23,23.7
24082,19651123,1965,11,23,22.2
24083,19651223,1965,12,23,21
24084,19650124,1965,1,24,17.8
24085,19650224,1965,2,24,12.8
24086,19650324,1965,3,24,22.8
24087,19650424,1965,4,24,22
24088,19650524,1965,5,24,26.2
24089,19650624,1965,6,24,27.7
24090,19650724,1965,7,24,27.6
24091,19650824,1965,8,24,29.2
24092,19650924,1965,9,24,27
24093,19651024,1965,10,24,24.2
24094,19651124,1965,11,24,22
24095,19651224,1965,12,24,14.4
24096,19650125,1965,1,25,16.6
24097,19650225,1965,2,25,13
24098,19650325,1965,3,25,22.2
24099,19650425,1965,4,25,22.2
24100,19650525,1965,5,25,26.6
24101,19650625,1965,6,25,28
24102,19650725,1965,7,25,28.7
24103,19650825,1965,8,25,28.8
24104,19650925,1965,9,25,27.1
24105,19651025,1965,10,25,24.4
24106,19651125,1965,11,25,19.1
24107,19651225,1965,12,25,10
24108,19650126,1965,1,26,17.3
24109,19650226,1965,2,26,11.6
24110,19650326,1965,3,26,19.9
24111,19650426,1965,4,26,23.5
24112,19650526,1965,5,26,26.4
24113,19650626,1965,6,26,28.9
24114,19650726,1965,7,26,31
24115,19650826,1965,8,26,28.8
24116,19650926,1965,9,26,25.4
24117,19651026,1965,10,26,24.1
24118,19651126,1965,11,26,16.7
24119,19651226,1965,12,26,11.8
24120,19650127,1965,1,27,18
24121,19650227,1965,2,27,14.5
24122,19650327,1965,3,27,18.4
24123,19650427,1965,4,27,23.2
24124,19650527,1965,5,27,26
24125,19650627,1965,6,27,26.6
24126,19650727,1965,7,27,30.4
24127,19650827,1965,8,27,28.9
24128,19650927,1965,9,27,24.6
24129,19651027,1965,10,27,24.5
24130,19651127,1965,11,27,15.9
24131,19651227,1965,12,27,9.4
24132,19650128,1965,1,28,17.4
24133,19650228,1965,2,28,16.8
24134,19650328,1965,3,28,18.5
24135,19650428,1965,4,28,23.6
24136,19650528,1965,5,28,26.9
24137,19650628,1965,6,28,25.7
24138,19650728,1965,7,28,26.4
24139,19650828,1965,8,28,28.7
24140,19650928,1965,9,28,25.7
24141,19651028,1965,10,28,23.6
24142,19651128,1965,11,28,16.9
24143,19651228,1965,12,28,12.5
24144,19650129,1965,1,29,19.9
24145,19650229,1965,2,29,-999
24146,19650329,1965,3,29,19
24147,19650429,1965,4,29,19
24148,19650529,1965,5,29,26.2
24149,19650629,1965,6,29,27
24150,19650729,1965,7,29,27.3
24151,19650829,1965,8,29,29
24152,19650929,1965,9,29,25.4
24153,19651029,1965,10,29,24.9
24154,19651129,1965,11,29,18.6
24155,19651229,1965,12,29,13
24156,19650130,1965,1,30,18.5
24157,19650230,1965,2,30,-999
24158,19650330,1965,3,30,19.7
24159,19650430,1965,4,30,20.1
24160,19650530,1965,5,30,25.5
24161,19650630,1965,6,30,28.4
24162,19650730,1965,7,30,27.5
24163,19650830,1965,8,30,28.8
24164,19650930,1965,9,30,24.9
24165,19651030,1965,10,30,23.8
24166,19651130,1965,11,30,19
24167,19651230,1965,12,30,12.7
24168,19650131,1965,1,31,17.6
24169,19650231,1965,2,31,-999
24170,19650331,1965,3,31,21.6
24171,19650431,1965,4,31,-999
24172,19650531,1965,5,31,25.3
24173,19650631,1965,6,31,-999
24174,19650731,1965,7,31,27.6
24175,19650831,1965,8,31,29.2
24176,19650931,1965,9,31,-999
24177,19651031,1965,10,31,24.8
24178,19651131,1965,11,31,-999
24179,19651231,1965,12,31,10.7
24180,19660101,1966,1,1,13.3
24181,19660201,1966,2,1,18
24182,19660301,1966,3,1,19.8
24183,19660401,1966,4,1,18.5
24184,19660501,1966,5,1,23.8
24185,19660601,1966,6,1,28.5
24186,19660701,1966,7,1,28.1
24187,19660801,1966,8,1,26.7
24188,19660901,1966,9,1,28.6
24189,19661001,1966,10,1,25.5
24190,19661101,1966,11,1,22.5
24191,19661201,1966,12,1,13
24192,19660102,1966,1,2,15
24193,19660202,1966,2,2,20.2
24194,19660302,1966,3,2,19.9
24195,19660402,1966,4,2,19.2
24196,19660502,1966,5,2,24
24197,19660602,1966,6,2,27.6
24198,19660702,1966,7,2,26.4
24199,19660802,1966,8,2,27.6
24200,19660902,1966,9,2,29.4
24201,19661002,1966,10,2,26.3
24202,19661102,1966,11,2,21.4
24203,19661202,1966,12,2,11.7
24204,19660103,1966,1,3,17.4
24205,19660203,1966,2,3,21.1
24206,19660303,1966,3,3,19.8
24207,19660403,1966,4,3,21
24208,19660503,1966,5,3,17.7
24209,19660603,1966,6,3,27.7
24210,19660703,1966,7,3,27.6
24211,19660803,1966,8,3,28.6
24212,19660903,1966,9,3,28.9
24213,19661003,1966,10,3,26.7
24214,19661103,1966,11,3,21.7
24215,19661203,1966,12,3,13.1
24216,19660104,1966,1,4,16.4
24217,19660204,1966,2,4,20.5
24218,19660304,1966,3,4,20.7
24219,19660404,1966,4,4,23.2
24220,19660504,1966,5,4,20.7
24221,19660604,1966,6,4,25.1
24222,19660704,1966,7,4,28.4
24223,19660804,1966,8,4,29.2
24224,19660904,1966,9,4,29.8
24225,19661004,1966,10,4,26.1
24226,19661104,1966,11,4,22.4
24227,19661204,1966,12,4,18.1
24228,19660105,1966,1,5,17.3
24229,19660205,1966,2,5,15.9
24230,19660305,1966,3,5,21.8
24231,19660405,1966,4,5,18.2
24232,19660505,1966,5,5,23.4
24233,19660605,1966,6,5,25
24234,19660705,1966,7,5,28.6
24235,19660805,1966,8,5,29.6
24236,19660905,1966,9,5,28
24237,19661005,1966,10,5,25.4
24238,19661105,1966,11,5,22.6
24239,19661205,1966,12,5,18.9
24240,19660106,1966,1,6,17.7
24241,19660206,1966,2,6,16.4
24242,19660306,1966,3,6,22.4
24243,19660406,1966,4,6,19.7
24244,19660506,1966,5,6,23.7
24245,19660606,1966,6,6,23.7
24246,19660706,1966,7,6,29.3
24247,19660806,1966,8,6,29.7
24248,19660906,1966,9,6,27.8
24249,19661006,1966,10,6,25.6
24250,19661106,1966,11,6,23.3
24251,19661206,1966,12,6,18.3
24252,19660107,1966,1,7,18
24253,19660207,1966,2,7,17.6
24254,19660307,1966,3,7,23.5
24255,19660407,1966,4,7,21.8
24256,19660507,1966,5,7,24.9
24257,19660607,1966,6,7,23.3
24258,19660707,1966,7,7,29.4
24259,19660807,1966,8,7,29.9
24260,19660907,1966,9,7,27.9
24261,19661007,1966,10,7,25.7
24262,19661107,1966,11,7,21.9
24263,19661207,1966,12,7,19.8
24264,19660108,1966,1,8,18.5
24265,19660208,1966,2,8,18
24266,19660308,1966,3,8,13.6
24267,19660408,1966,4,8,22.8
24268,19660508,1966,5,8,25.2
24269,19660608,1966,6,8,26.1
24270,19660708,1966,7,8,29.4
24271,19660808,1966,8,8,30
24272,19660908,1966,9,8,28.1
24273,19661008,1966,10,8,25.8
24274,19661108,1966,11,8,23.2
24275,19661208,1966,12,8,20.6
24276,19660109,1966,1,9,18.4
24277,19660209,1966,2,9,18.4
24278,19660309,1966,3,9,12.4
24279,19660409,1966,4,9,23.2
24280,19660509,1966,5,9,25.7
24281,19660609,1966,6,9,26.2
24282,19660709,1966,7,9,29.7
24283,19660809,1966,8,9,30.3
24284,19660909,1966,9,9,27.9
24285,19661009,1966,10,9,26.1
24286,19661109,1966,11,9,24.5
24287,19661209,1966,12,9,19.4
24288,19660110,1966,1,10,18.5
24289,19660210,1966,2,10,20.9
24290,19660310,1966,3,10,16
24291,19660410,1966,4,10,23.2
24292,19660510,1966,5,10,27.6
24293,19660610,1966,6,10,26
24294,19660710,1966,7,10,29.4
24295,19660810,1966,8,10,30.4
24296,19660910,1966,9,10,28.2
24297,19661010,1966,10,10,26.7
24298,19661110,1966,11,10,25.2
24299,19661210,1966,12,10,19.2
24300,19660111,1966,1,11,19.7
24301,19660211,1966,2,11,20.6
24302,19660311,1966,3,11,18.9
24303,19660411,1966,4,11,22.8
24304,19660511,1966,5,11,28.2
24305,19660611,1966,6,11,25.2
24306,19660711,1966,7,11,29.6
24307,19660811,1966,8,11,30.7
24308,19660911,1966,9,11,28.6
24309,19661011,1966,10,11,27.4
24310,19661111,1966,11,11,24
24311,19661211,1966,12,11,19.8
24312,19660112,1966,1,12,21.3
24313,19660212,1966,2,12,15.2
24314,19660312,1966,3,12,20.1
24315,19660412,1966,4,12,22.2
24316,19660512,1966,5,12,28.8
24317,19660612,1966,6,12,25.5
24318,19660712,1966,7,12,28.8
24319,19660812,1966,8,12,30.3
24320,19660912,1966,9,12,28.8
24321,19661012,1966,10,12,27.5
24322,19661112,1966,11,12,24.5
24323,19661212,1966,12,12,20.4
24324,19660113,1966,1,13,21.9
24325,19660213,1966,2,13,10.4
24326,19660313,1966,3,13,21.3
24327,19660413,1966,4,13,22.1
24328,19660513,1966,5,13,28.6
24329,19660613,1966,6,13,24.9
24330,19660713,1966,7,13,27
24331,19660813,1966,8,13,30.6
24332,19660913,1966,9,13,28.8
24333,19661013,1966,10,13,27.5
24334,19661113,1966,11,13,25.2
24335,19661213,1966,12,13,20.2
24336,19660114,1966,1,14,17.7
24337,19660214,1966,2,14,13.8
24338,19660314,1966,3,14,21.8
24339,19660414,1966,4,14,23.5
24340,19660514,1966,5,14,28.2
24341,19660614,1966,6,14,26.9
24342,19660714,1966,7,14,26.4
24343,19660814,1966,8,14,30.2
24344,19660914,1966,9,14,28.9
24345,19661014,1966,10,14,26.1
24346,19661114,1966,11,14,21.7
24347,19661214,1966,12,14,19.3
24348,19660115,1966,1,15,17.1
24349,19660215,1966,2,15,17.2
24350,19660315,1966,3,15,22
24351,19660415,1966,4,15,25
24352,19660515,1966,5,15,28
24353,19660615,1966,6,15,27.6
24354,19660715,1966,7,15,25.4
24355,19660815,1966,8,15,30.4
24356,19660915,1966,9,15,28.4
24357,19661015,1966,10,15,23.5
24358,19661115,1966,11,15,18.4
24359,19661215,1966,12,15,19.3
24360,19660116,1966,1,16,19.8
24361,19660216,1966,2,16,19.6
24362,19660316,1966,3,16,22.6
24363,19660416,1966,4,16,23
24364,19660516,1966,5,16,24.7
24365,19660616,1966,6,16,28.2
24366,19660716,1966,7,16,27.1
24367,19660816,1966,8,16,29.9
24368,19660916,1966,9,16,27.2
24369,19661016,1966,10,16,25.6
24370,19661116,1966,11,16,22.1
24371,19661216,1966,12,16,18
24372,19660117,1966,1,17,20.2
24373,19660217,1966,2,17,21
24374,19660317,1966,3,17,23.9
24375,19660417,1966,4,17,21.2
24376,19660517,1966,5,17,25.1
24377,19660617,1966,6,17,27.4
24378,19660717,1966,7,17,27
24379,19660817,1966,8,17,30.4
24380,19660917,1966,9,17,26.8
24381,19661017,1966,10,17,25.6
24382,19661117,1966,11,17,23.8
24383,19661217,1966,12,17,18.7
24384,19660118,1966,1,18,19.2
24385,19660218,1966,2,18,19.9
24386,19660318,1966,3,18,20.9
24387,19660418,1966,4,18,21.9
24388,19660518,1966,5,18,25.5
24389,19660618,1966,6,18,27.6
24390,19660718,1966,7,18,26.5
24391,19660818,1966,8,18,28.1
24392,19660918,1966,9,18,26.3
24393,19661018,1966,10,18,24.8
24394,19661118,1966,11,18,19.7
24395,19661218,1966,12,18,21
24396,19660119,1966,1,19,18
24397,19660219,1966,2,19,18.8
24398,19660319,1966,3,19,15.8
24399,19660419,1966,4,19,22.2
24400,19660519,1966,5,19,25.2
24401,19660619,1966,6,19,28.3
24402,19660719,1966,7,19,27.8
24403,19660819,1966,8,19,27
24404,19660919,1966,9,19,26
24405,19661019,1966,10,19,25
24406,19661119,1966,11,19,22.7
24407,19661219,1966,12,19,21.6
24408,19660120,1966,1,20,16.1
24409,19660220,1966,2,20,20.4
24410,19660320,1966,3,20,19
24411,19660420,1966,4,20,22.7
24412,19660520,1966,5,20,24.4
24413,19660620,1966,6,20,27.8
24414,19660720,1966,7,20,29.2
24415,19660820,1966,8,20,26.3
24416,19660920,1966,9,20,26.3
24417,19661020,1966,10,20,25.2
24418,19661120,1966,11,20,20.9
24419,19661220,1966,12,20,21.8
24420,19660121,1966,1,21,15.6
24421,19660221,1966,2,21,20.9
24422,19660321,1966,3,21,22.1
24423,19660421,1966,4,21,23.1
24424,19660521,1966,5,21,25.1
24425,19660621,1966,6,21,28
24426,19660721,1966,7,21,27.1
24427,19660821,1966,8,21,27.2
24428,19660921,1966,9,21,27.8
24429,19661021,1966,10,21,25.1
24430,19661121,1966,11,21,18.9
24431,19661221,1966,12,21,17.3
24432,19660122,1966,1,22,17.3
24433,19660222,1966,2,22,17.3
24434,19660322,1966,3,22,24.1
24435,19660422,1966,4,22,25
24436,19660522,1966,5,22,25.1
24437,19660622,1966,6,22,26.4
24438,19660722,1966,7,22,28.3
24439,19660822,1966,8,22,28.3
24440,19660922,1966,9,22,28.6
24441,19661022,1966,10,22,25.3
24442,19661122,1966,11,22,16.7
24443,19661222,1966,12,22,17.8
24444,19660123,1966,1,23,18.6
24445,19660223,1966,2,23,8.4
24446,19660323,1966,3,23,23.8
24447,19660423,1966,4,23,26.5
24448,19660523,1966,5,23,25
24449,19660623,1966,6,23,25.2
24450,19660723,1966,7,23,28.5
24451,19660823,1966,8,23,29.1
24452,19660923,1966,9,23,27.8
24453,19661023,1966,10,23,25
24454,19661123,1966,11,23,19.5
24455,19661223,1966,12,23,18
24456,19660124,1966,1,24,17.4
24457,19660224,1966,2,24,8.9
24458,19660324,1966,3,24,20
24459,19660424,1966,4,24,27
24460,19660524,1966,5,24,24.8
24461,19660624,1966,6,24,27.4
24462,19660724,1966,7,24,28.1
24463,19660824,1966,8,24,29.2
24464,19660924,1966,9,24,25.7
24465,19661024,1966,10,24,25
24466,19661124,1966,11,24,22.2
24467,19661224,1966,12,24,18.2
24468,19660125,1966,1,25,15.6
24469,19660225,1966,2,25,11.5
24470,19660325,1966,3,25,20.4
24471,19660425,1966,4,25,27
24472,19660525,1966,5,25,23.7
24473,19660625,1966,6,25,27.9
24474,19660725,1966,7,25,27.7
24475,19660825,1966,8,25,28.4
24476,19660925,1966,9,25,25.6
24477,19661025,1966,10,25,25.7
24478,19661125,1966,11,25,22.1
24479,19661225,1966,12,25,17.3
24480,19660126,1966,1,26,16.7
24481,19660226,1966,2,26,14
24482,19660326,1966,3,26,18.7
24483,19660426,1966,4,26,27
24484,19660526,1966,5,26,23.9
24485,19660626,1966,6,26,28.3
24486,19660726,1966,7,26,27.4
24487,19660826,1966,8,26,28.1
24488,19660926,1966,9,26,24.8
24489,19661026,1966,10,26,25.7
24490,19661126,1966,11,26,17.3
24491,19661226,1966,12,26,10.5
24492,19660127,1966,1,27,13.9
24493,19660227,1966,2,27,15.7
24494,19660327,1966,3,27,17.4
24495,19660427,1966,4,27,27.5
24496,19660527,1966,5,27,24.8
24497,19660627,1966,6,27,28.3
24498,19660727,1966,7,27,28.8
24499,19660827,1966,8,27,28.4
24500,19660927,1966,9,27,25.1
24501,19661027,1966,10,27,25.6
24502,19661127,1966,11,27,18.8
24503,19661227,1966,12,27,9.1
24504,19660128,1966,1,28,9.4
24505,19660228,1966,2,28,17.7
24506,19660328,1966,3,28,17.7
24507,19660428,1966,4,28,26.7
24508,19660528,1966,5,28,26.9
24509,19660628,1966,6,28,29.2
24510,19660728,1966,7,28,28
24511,19660828,1966,8,28,28.5
24512,19660928,1966,9,28,25.7
24513,19661028,1966,10,28,19.4
24514,19661128,1966,11,28,21.2
24515,19661228,1966,12,28,10
24516,19660129,1966,1,29,12.1
24517,19660229,1966,2,29,-999
24518,19660329,1966,3,29,16.5
24519,19660429,1966,4,29,23.6
24520,19660529,1966,5,29,28.9
24521,19660629,1966,6,29,29.4
24522,19660729,1966,7,29,28.9
24523,19660829,1966,8,29,28.8
24524,19660929,1966,9,29,25.6
24525,19661029,1966,10,29,20.2
24526,19661129,1966,11,29,21.9
24527,19661229,1966,12,29,12.8
24528,19660130,1966,1,30,15.2
24529,19660230,1966,2,30,-999
24530,19660330,1966,3,30,17.7
24531,19660430,1966,4,30,24.1
24532,19660530,1966,5,30,28
24533,19660630,1966,6,30,29.6
24534,19660730,1966,7,30,27.3
24535,19660830,1966,8,30,28.6
24536,19660930,1966,9,30,25.6
24537,19661030,1966,10,30,22.4
24538,19661130,1966,11,30,18
24539,19661230,1966,12,30,16
24540,19660131,1966,1,31,16.8
24541,19660231,1966,2,31,-999
24542,19660331,1966,3,31,20.6
24543,19660431,1966,4,31,-999
24544,19660531,1966,5,31,28.2
24545,19660631,1966,6,31,-999
24546,19660731,1966,7,31,27.6
24547,19660831,1966,8,31,28.7
24548,19660931,1966,9,31,-999
24549,19661031,1966,10,31,23.1
24550,19661131,1966,11,31,-999
24551,19661231,1966,12,31,15.9
24552,19670101,1967,1,1,12.1
24553,19670201,1967,2,1,9.1
24554,19670301,1967,3,1,13.3
24555,19670401,1967,4,1,20.6
24556,19670501,1967,5,1,27.1
24557,19670601,1967,6,1,28.5
24558,19670701,1967,7,1,29.4
24559,19670801,1967,8,1,29.4
24560,19670901,1967,9,1,29.1
24561,19671001,1967,10,1,24.8
24562,19671101,1967,11,1,23.7
24563,19671201,1967,12,1,12.9
24564,19670102,1967,1,2,10.2
24565,19670202,1967,2,2,8
24566,19670302,1967,3,2,15.9
24567,19670402,1967,4,2,21.3
24568,19670502,1967,5,2,27.6
24569,19670602,1967,6,2,27.3
24570,19670702,1967,7,2,29.5
24571,19670802,1967,8,2,28.2
24572,19670902,1967,9,2,29.3
24573,19671002,1967,10,2,22.4
24574,19671102,1967,11,2,23.7
24575,19671202,1967,12,2,12.6
24576,19670103,1967,1,3,10.2
24577,19670203,1967,2,3,9.5
24578,19670303,1967,3,3,18.3
24579,19670403,1967,4,3,23.8
24580,19670503,1967,5,3,27.5
24581,19670603,1967,6,3,26.5
24582,19670703,1967,7,3,29.6
24583,19670803,1967,8,3,27.8
24584,19670903,1967,9,3,29.2
24585,19671003,1967,10,3,22
24586,19671103,1967,11,3,22.4
24587,19671203,1967,12,3,13.7
24588,19670104,1967,1,4,9.8
24589,19670204,1967,2,4,12.6
24590,19670304,1967,3,4,18.5
24591,19670404,1967,4,4,17.6
24592,19670504,1967,5,4,27.1
24593,19670604,1967,6,4,26.3
24594,19670704,1967,7,4,29.5
24595,19670804,1967,8,4,28.3
24596,19670904,1967,9,4,27.7
24597,19671004,1967,10,4,23.9
24598,19671104,1967,11,4,24
24599,19671204,1967,12,4,16.6
24600,19670105,1967,1,5,11
24601,19670205,1967,2,5,14.2
24602,19670305,1967,3,5,12.5
24603,19670405,1967,4,5,15.9
24604,19670505,1967,5,5,27.5
24605,19670605,1967,6,5,26.8
