,date,year,month,day,maxt
24376,19660517,1966,5,17,27
24377,19660617,1966,6,17,33
24378,19660717,1966,7,17,31
24379,19660817,1966,8,17,34
24380,19660917,1966,9,17,30
24381,19661017,1966,10,17,28
24382,19661117,1966,11,17,27
24383,19661217,1966,12,17,21
24384,19660118,1966,1,18,22
24385,19660218,1966,2,18,22
24386,19660318,1966,3,18,25
24387,19660418,1966,4,18,24
24388,19660518,1966,5,18,27
24389,19660618,1966,6,18,30
24390,19660718,1966,7,18,30
24391,19660818,1966,8,18,30
24392,19660918,1966,9,18,30
24393,19661018,1966,10,18,28
24394,19661118,1966,11,18,23
24395,19661218,1966,12,18,22
24396,19660119,1966,1,19,20
24397,19660219,1966,2,19,21
24398,19660319,1966,3,19,18
24399,19660419,1966,4,19,24
24400,19660519,1966,5,19,29
24401,19660619,1966,6,19,30
24402,19660719,1966,7,19,31
24403,19660819,1966,8,19,29
24404,19660919,1966,9,19,31
24405,19661019,1966,10,19,27
24406,19661119,1966,11,19,28
24407,19661219,1966,12,19,24
24408,19660120,1966,1,20,19
24409,19660220,1966,2,20,23
24410,19660320,1966,3,20,20
24411,19660420,1966,4,20,25
24412,19660520,1966,5,20,28
24413,19660620,1966,6,20,30
24414,19660720,1966,7,20,33
24415,19660820,1966,8,20,29
24416,19660920,1966,9,20,30
24417,19661020,1966,10,20,27
24418,19661120,1966,11,20,25
24419,19661220,1966,12,20,26
24420,19660121,1966,1,21,20
24421,19660221,1966,2,21,23
24422,19660321,1966,3,21,24
24423,19660421,1966,4,21,26
24424,19660521,1966,5,21,28
24425,19660621,1966,6,21,30
24426,19660721,1966,7,21,28
24427,19660821,1966,8,21,31
24428,19660921,1966,9,21,32
24429,19661021,1966,10,21,27
24430,19661121,1966,11,21,22
24431,19661221,1966,12,21,20
24432,19660122,1966,1,22,20
24433,19660222,1966,2,22,23
24434,19660322,1966,3,22,26
24435,19660422,1966,4,22,29
24436,19660522,1966,5,22,27
24437,19660622,1966,6,22,28
24438,19660722,1966,7,22,31
24439,19660822,1966,8,22,32
24440,19660922,1966,9,22,32
24441,19661022,1966,10,22,28
24442,19661122,1966,11,22,20
24443,19661222,1966,12,22,20
24444,19660123,1966,1,23,23
24445,19660223,1966,2,23,11
24446,19660323,1966,3,23,28
24447,19660423,1966,4,23,30
24448,19660523,1966,5,23,27
24449,19660623,1966,6,23,27
24450,19660723,1966,7,23,31
24451,19660823,1966,8,23,32
24452,19660923,1966,9,23,31
24453,19661023,1966,10,23,27
24454,19661123,1966,11,23,23
24455,19661223,1966,12,23,21
24456,19660124,1966,1,24,20
24457,19660224,1966,2,24,11
24458,19660324,1966,3,24,21
24459,19660424,1966,4,24,30
24460,19660524,1966,5,24,27
24461,19660624,1966,6,24,30
24462,19660724,1966,7,24,31
24463,19660824,1966,8,24,33
24464,19660924,1966,9,24,29
24465,19661024,1966,10,24,26
24466,19661124,1966,11,24,25
24467,19661224,1966,12,24,20
24468,19660125,1966,1,25,21
24469,19660225,1966,2,25,14
24470,19660325,1966,3,25,24
24471,19660425,1966,4,25,30
24472,19660525,1966,5,25,25
24473,19660625,1966,6,25,30
24474,19660725,1966,7,25,30
24475,19660825,1966,8,25,32
24476,19660925,1966,9,25,29
24477,19661025,1966,10,25,28
24478,19661125,1966,11,25,25
24479,19661225,1966,12,25,21
24480,19660126,1966,1,26,19
24481,19660226,1966,2,26,16
24482,19660326,1966,3,26,20
24483,19660426,1966,4,26,29
24484,19660526,1966,5,26,26
24485,19660626,1966,6,26,32
24486,19660726,1966,7,26,29
24487,19660826,1966,8,26,30
24488,19660926,1966,9,26,28
24489,19661026,1966,10,26,27
24490,19661126,1966,11,26,21
24491,19661226,1966,12,26,12
24492,19660127,1966,1,27,17
24493,19660227,1966,2,27,17
24494,19660327,1966,3,27,21
24495,19660427,1966,4,27,31
24496,19660527,1966,5,27,28
24497,19660627,1966,6,27,31
24498,19660727,1966,7,27,32
24499,19660827,1966,8,27,31
24500,19660927,1966,9,27,28
24501,19661027,1966,10,27,29
24502,19661127,1966,11,27,22
24503,19661227,1966,12,27,12
24504,19660128,1966,1,28,12
24505,19660228,1966,2,28,21
24506,19660328,1966,3,28,21
24507,19660428,1966,4,28,31
24508,19660528,1966,5,28,30
24509,19660628,1966,6,28,33
24510,19660728,1966,7,28,30
24511,19660828,1966,8,28,31
24512,19660928,1966,9,28,28
24513,19661028,1966,10,28,22
24514,19661128,1966,11,28,25
24515,19661228,1966,12,28,13
24516,19660129,1966,1,29,16
24517,19660229,1966,2,29,-999
24518,19660329,1966,3,29,18
24519,19660429,1966,4,29,25
24520,19660529,1966,5,29,33
24521,19660629,1966,6,29,32
24522,19660729,1966,7,29,33
24523,19660829,1966,8,29,32
24524,19660929,1966,9,29,29
24525,19661029,1966,10,29,23
24526,19661129,1966,11,29,28
24527,19661229,1966,12,29,16
24528,19660130,1966,1,30,19
24529,19660230,1966,2,30,-999
24530,19660330,1966,3,30,19
24531,19660430,1966,4,30,27
24532,19660530,1966,5,30,31
24533,19660630,1966,6,30,33
24534,19660730,1966,7,30,30
24535,19660830,1966,8,30,31
24536,19660930,1966,9,30,28
24537,19661030,1966,10,30,26
24538,19661130,1966,11,30,20
24539,19661230,1966,12,30,18
24540,19660131,1966,1,31,18
24541,19660231,1966,2,31,-999
24542,19660331,1966,3,31,23
24543,19660431,1966,4,31,-999
24544,19660531,1966,5,31,31
24545,19660631,1966,6,31,-999
24546,19660731,1966,7,31,31
24547,19660831,1966,8,31,31
24548,19660931,1966,9,31,-999
24549,19661031,1966,10,31,27
24550,19661131,1966,11,31,-999
24551,19661231,1966,12,31,18
24552,19670101,1967,1,1,15
24553,19670201,1967,2,1,10
24554,19670301,1967,3,1,17
24555,19670401,1967,4,1,25
24556,19670501,1967,5,1,30
24557,19670601,1967,6,1,30
24558,19670701,1967,7,1,32
24559,19670801,1967,8,1,32
24560,19670901,1967,9,1,32
24561,19671001,1967,10,1,28
24562,19671101,1967,11,1,26
24563,19671201,1967,12,1,14
24564,19670102,1967,1,2,13
24565,19670202,1967,2,2,10
24566,19670302,1967,3,2,18
24567,19670402,1967,4,2,23
24568,19670502,1967,5,2,30
24569,19670602,1967,6,2,29
24570,19670702,1967,7,2,32
24571,19670802,1967,8,2,30
24572,19670902,1967,9,2,33
24573,19671002,1967,10,2,26
24574,19671102,1967,11,2,27
24575,19671202,1967,12,2,16
24576,19670103,1967,1,3,12
24577,19670203,1967,2,3,13
24578,19670303,1967,3,3,20
24579,19670403,1967,4,3,26
24580,19670503,1967,5,3,31
24581,19670603,1967,6,3,28
24582,19670703,1967,7,3,33
24583,19670803,1967,8,3,29
24584,19670903,1967,9,3,32
24585,19671003,1967,10,3,26
24586,19671103,1967,11,3,24
24587,19671203,1967,12,3,17
24588,19670104,1967,1,4,14
24589,19670204,1967,2,4,16
24590,19670304,1967,3,4,20
24591,19670404,1967,4,4,24
24592,19670504,1967,5,4,29
24593,19670604,1967,6,4,27
24594,19670704,1967,7,4,32
24595,19670804,1967,8,4,30
24596,19670904,1967,9,4,30
24597,19671004,1967,10,4,28
24598,19671104,1967,11,4,28
24599,19671204,1967,12,4,20
24600,19670105,1967,1,5,13
24601,19670205,1967,2,5,18
24602,19670305,1967,3,5,18
24603,19670405,1967,4,5,17
24604,19670505,1967,5,5,30
24605,19670605,1967,6,5,31
24606,19670705,1967,7,5,33
24607,19670805,1967,8,5,32
24608,19670905,1967,9,5,29
24609,19671005,1967,10,5,29
24610,19671105,1967,11,5,24
24611,19671205,1967,12,5,21
24612,19670106,1967,1,6,15
24613,19670206,1967,2,6,18
24614,19670306,1967,3,6,11
24615,19670406,1967,4,6,20
24616,19670506,1967,5,6,31
24617,19670606,1967,6,6,32
24618,19670706,1967,7,6,33
24619,19670806,1967,8,6,32
24620,19670906,1967,9,6,28
24621,19671006,1967,10,6,27
24622,19671106,1967,11,6,23
24623,19671206,1967,12,6,15
24624,19670107,1967,1,7,18
24625,19670207,1967,2,7,17
24626,19670307,1967,3,7,15
24627,19670407,1967,4,7,21
24628,19670507,1967,5,7,30
24629,19670607,1967,6,7,30
24630,19670707,1967,7,7,33
24631,19670807,1967,8,7,32
24632,19670907,1967,9,7,30
24633,19671007,1967,10,7,27
24634,19671107,1967,11,7,24
24635,19671207,1967,12,7,15
24636,19670108,1967,1,8,16
24637,19670208,1967,2,8,18
24638,19670308,1967,3,8,16
24639,19670408,1967,4,8,27
24640,19670508,1967,5,8,31
24641,19670608,1967,6,8,30
24642,19670708,1967,7,8,33
24643,19670808,1967,8,8,32
24644,19670908,1967,9,8,31
24645,19671008,1967,10,8,27
24646,19671108,1967,11,8,24
24647,19671208,1967,12,8,16
24648,19670109,1967,1,9,13
24649,19670209,1967,2,9,17
24650,19670309,1967,3,9,20
24651,19670409,1967,4,9,28
24652,19670509,1967,5,9,31
24653,19670609,1967,6,9,27
24654,19670709,1967,7,9,34
24655,19670809,1967,8,9,32
24656,19670909,1967,9,9,32
24657,19671009,1967,10,9,27
24658,19671109,1967,11,9,26
24659,19671209,1967,12,9,17
24660,19670110,1967,1,10,11
24661,19670210,1967,2,10,17
24662,19670310,1967,3,10,21
24663,19670410,1967,4,10,30
24664,19670510,1967,5,10,29
24665,19670610,1967,6,10,29
24666,19670710,1967,7,10,33
24667,19670810,1967,8,10,29
24668,19670910,1967,9,10,31
24669,19671010,1967,10,10,27
24670,19671110,1967,11,10,26
24671,19671210,1967,12,10,15
24672,19670111,1967,1,11,9
24673,19670211,1967,2,11,13
24674,19670311,1967,3,11,18
24675,19670411,1967,4,11,28
24676,19670511,1967,5,11,28
24677,19670611,1967,6,11,30
24678,19670711,1967,7,11,34
24679,19670811,1967,8,11,30
24680,19670911,1967,9,11,31
24681,19671011,1967,10,11,28
24682,19671111,1967,11,11,25
24683,19671211,1967,12,11,13
24684,19670112,1967,1,12,12
24685,19670212,1967,2,12,11
24686,19670312,1967,3,12,21
24687,19670412,1967,4,12,22
24688,19670512,1967,5,12,27
24689,19670612,1967,6,12,29
24690,19670712,1967,7,12,34
24691,19670812,1967,8,12,30
24692,19670912,1967,9,12,31
24693,19671012,1967,10,12,27
24694,19671112,1967,11,12,22
24695,19671212,1967,12,12,15
24696,19670113,1967,1,13,14
24697,19670213,1967,2,13,15
24698,19670313,1967,3,13,23
24699,19670413,1967,4,13,22
24700,19670513,1967,5,13,29
24701,19670613,1967,6,13,32
24702,19670713,1967,7,13,31
24703,19670813,1967,8,13,30
24704,19670913,1967,9,13,27
24705,19671013,1967,10,13,30
24706,19671113,1967,11,13,19
24707,19671213,1967,12,13,13
24708,19670114,1967,1,14,16
24709,19670214,1967,2,14,11
24710,19670314,1967,3,14,23
24711,19670414,1967,4,14,23
24712,19670514,1967,5,14,30
24713,19670614,1967,6,14,30
24714,19670714,1967,7,14,28
24715,19670814,1967,8,14,32
24716,19670914,1967,9,14,28
24717,19671014,1967,10,14,28
24718,19671114,1967,11,14,25
24719,19671214,1967,12,14,16
24720,19670115,1967,1,15,15
24721,19670215,1967,2,15,13
24722,19670315,1967,3,15,23
24723,19670415,1967,4,15,26
24724,19670515,1967,5,15,26
24725,19670615,1967,6,15,32
24726,19670715,1967,7,15,33
24727,19670815,1967,8,15,30
24728,19670915,1967,9,15,28
24729,19671015,1967,10,15,27
24730,19671115,1967,11,15,23
24731,19671215,1967,12,15,16
24732,19670116,1967,1,16,11
24733,19670216,1967,2,16,15
24734,19670316,1967,3,16,23
24735,19670416,1967,4,16,23
24736,19670516,1967,5,16,27
24737,19670616,1967,6,16,32
24738,19670716,1967,7,16,34
24739,19670816,1967,8,16,27
24740,19670916,1967,9,16,28
24741,19671016,1967,10,16,27
24742,19671116,1967,11,16,25
24743,19671216,1967,12,16,16
24744,19670117,1967,1,17,14
24745,19670217,1967,2,17,18
24746,19670317,1967,3,17,23
24747,19670417,1967,4,17,22
24748,19670517,1967,5,17,27
24749,19670617,1967,6,17,31
24750,19670717,1967,7,17,33
24751,19670817,1967,8,17,26
24752,19670917,1967,9,17,29
24753,19671017,1967,10,17,26
24754,19671117,1967,11,17,27
24755,19671217,1967,12,17,20
24756,19670118,1967,1,18,16
24757,19670218,1967,2,18,18
24758,19670318,1967,3,18,26
24759,19670418,1967,4,18,22
24760,19670518,1967,5,18,28
24761,19670618,1967,6,18,32
24762,19670718,1967,7,18,33
24763,19670818,1967,8,18,28
24764,19670918,1967,9,18,28
24765,19671018,1967,10,18,23
24766,19671118,1967,11,18,26
24767,19671218,1967,12,18,20
24768,19670119,1967,1,19,18
24769,19670219,1967,2,19,17
24770,19670319,1967,3,19,21
24771,19670419,1967,4,19,26
24772,19670519,1967,5,19,29
24773,19670619,1967,6,19,32
24774,19670719,1967,7,19,33
24775,19670819,1967,8,19,30
24776,19670919,1967,9,19,29
24777,19671019,1967,10,19,24
24778,19671119,1967,11,19,27
24779,19671219,1967,12,19,19
24780,19670120,1967,1,20,21
24781,19670220,1967,2,20,19
24782,19670320,1967,3,20,19
24783,19670420,1967,4,20,23
24784,19670520,1967,5,20,30
24785,19670620,1967,6,20,32
24786,19670720,1967,7,20,33
24787,19670820,1967,8,20,33
24788,19670920,1967,9,20,29
24789,19671020,1967,10,20,23
24790,19671120,1967,11,20,27
24791,19671220,1967,12,20,22
24792,19670121,1967,1,21,19
24793,19670221,1967,2,21,20
24794,19670321,1967,3,21,22
24795,19670421,1967,4,21,23
24796,19670521,1967,5,21,31
24797,19670621,1967,6,21,32
24798,19670721,1967,7,21,34
24799,19670821,1967,8,21,27
24800,19670921,1967,9,21,29
24801,19671021,1967,10,21,28
24802,19671121,1967,11,21,24
24803,19671221,1967,12,21,19
24804,19670122,1967,1,22,22
24805,19670222,1967,2,22,23
24806,19670322,1967,3,22,24
24807,19670422,1967,4,22,25
24808,19670522,1967,5,22,32
24809,19670622,1967,6,22,33
24810,19670722,1967,7,22,33
24811,19670822,1967,8,22,29
24812,19670922,1967,9,22,27
24813,19671022,1967,10,22,27
24814,19671122,1967,11,22,22
24815,19671222,1967,12,22,19
24816,19670123,1967,1,23,19
24817,19670223,1967,2,23,24
24818,19670323,1967,3,23,20
24819,19670423,1967,4,23,27
24820,19670523,1967,5,23,32
24821,19670623,1967,6,23,33
24822,19670723,1967,7,23,31
24823,19670823,1967,8,23,30
24824,19670923,1967,9,23,25
24825,19671023,1967,10,23,27
24826,19671123,1967,11,23,23
24827,19671223,1967,12,23,19
24828,19670124,1967,1,24,16
24829,19670224,1967,2,24,20
24830,19670324,1967,3,24,18
24831,19670424,1967,4,24,24
24832,19670524,1967,5,24,33
24833,19670624,1967,6,24,33
24834,19670724,1967,7,24,29
24835,19670824,1967,8,24,30
24836,19670924,1967,9,24,25
24837,19671024,1967,10,24,29
24838,19671124,1967,11,24,22
24839,19671224,1967,12,24,19
24840,19670125,1967,1,25,20
24841,19670225,1967,2,25,15
24842,19670325,1967,3,25,19
24843,19670425,1967,4,25,24
24844,19670525,1967,5,25,34
24845,19670625,1967,6,25,32
24846,19670725,1967,7,25,30
24847,19670825,1967,8,25,31
24848,19670925,1967,9,25,25
24849,19671025,1967,10,25,29
24850,19671125,1967,11,25,24
24851,19671225,1967,12,25,19
24852,19670126,1967,1,26,20
24853,19670226,1967,2,26,12
24854,19670326,1967,3,26,22
24855,19670426,1967,4,26,23
24856,19670526,1967,5,26,32
24857,19670626,1967,6,26,31
24858,19670726,1967,7,26,33
24859,19670826,1967,8,26,31
24860,19670926,1967,9,26,27
24861,19671026,1967,10,26,29
24862,19671126,1967,11,26,25
24863,19671226,1967,12,26,21
24864,19670127,1967,1,27,19
24865,19670227,1967,2,27,10
24866,19670327,1967,3,27,26
24867,19670427,1967,4,27,25
24868,19670527,1967,5,27,29
24869,19670627,1967,6,27,31
24870,19670727,1967,7,27,34
24871,19670827,1967,8,27,30
24872,19670927,1967,9,27,28
24873,19671027,1967,10,27,27
24874,19671127,1967,11,27,25
24875,19671227,1967,12,27,17
24876,19670128,1967,1,28,21
24877,19670228,1967,2,28,11
24878,19670328,1967,3,28,23
24879,19670428,1967,4,28,28
24880,19670528,1967,5,28,30
24881,19670628,1967,6,28,33
24882,19670728,1967,7,28,32
24883,19670828,1967,8,28,34
24884,19670928,1967,9,28,28
24885,19671028,1967,10,28,25
24886,19671128,1967,11,28,26
24887,19671228,1967,12,28,12
24888,19670129,1967,1,29,22
24889,19670229,1967,2,29,-999
24890,19670329,1967,3,29,24
24891,19670429,1967,4,29,29
24892,19670529,1967,5,29,32
24893,19670629,1967,6,29,33
24894,19670729,1967,7,29,32
24895,19670829,1967,8,29,33
24896,19670929,1967,9,29,28
24897,19671029,1967,10,29,24
24898,19671129,1967,11,29,25
24899,19671229,1967,12,29,8
24900,19670130,1967,1,30,14
24901,19670230,1967,2,30,-999
24902,19670330,1967,3,30,28
24903,19670430,1967,4,30,30
24904,19670530,1967,5,30,33
24905,19670630,1967,6,30,29
24906,19670730,1967,7,30,33
24907,19670830,1967,8,30,34
24908,19670930,1967,9,30,29
24909,19671030,1967,10,30,25
24910,19671130,1967,11,30,15
24911,19671230,1967,12,30,11
24912,19670131,1967,1,31,12
24913,19670231,1967,2,31,-999
24914,19670331,1967,3,31,26
24915,19670431,1967,4,31,-999
24916,19670531,1967,5,31,32
24917,19670631,1967,6,31,-999
24918,19670731,1967,7,31,32
24919,19670831,1967,8,31,32
24920,19670931,1967,9,31,-999
24921,19671031,1967,10,31,26
24922,19671131,1967,11,31,-999
24923,19671231,1967,12,31,14
24924,19680101,1968,1,1,16
24925,19680201,1968,2,1,16
24926,19680301,1968,3,1,16
24927,19680401,1968,4,1,19
24928,19680501,1968,5,1,25
24929,19680601,1968,6,1,27
24930,19680701,1968,7,1,31
24931,19680801,1968,8,1,33
24932,19680901,1968,9,1,29
24933,19681001,1968,10,1,29
24934,19681101,1968,11,1,25
24935,19681201,1968,12,1,25
24936,19680102,1968,1,2,17
24937,19680202,1968,2,2,9
24938,19680302,1968,3,2,13
24939,19680402,1968,4,2,21
24940,19680502,1968,5,2,29
24941,19680602,1968,6,2,25
24942,19680702,1968,7,2,31
24943,19680802,1968,8,2,33
24944,19680902,1968,9,2,27
24945,19681002,1968,10,2,27
24946,19681102,1968,11,2,25
24947,19681202,1968,12,2,25
24948,19680103,1968,1,3,19
24949,19680203,1968,2,3,8
24950,19680303,1968,3,3,14
24951,19680403,1968,4,3,22
24952,19680503,1968,5,3,29
24953,19680603,1968,6,3,26
24954,19680703,1968,7,3,27
24955,19680803,1968,8,3,32
24956,19680903,1968,9,3,26
24957,19681003,1968,10,3,28
24958,19681103,1968,11,3,26
24959,19681203,1968,12,3,26
24960,19680104,1968,1,4,20
24961,19680204,1968,2,4,8
24962,19680304,1968,3,4,18
24963,19680404,1968,4,4,23
24964,19680504,1968,5,4,29
24965,19680604,1968,6,4,28
24966,19680704,1968,7,4,28
24967,19680804,1968,8,4,31
24968,19680904,1968,9,4,30
24969,19681004,1968,10,4,28
24970,19681104,1968,11,4,26
24971,19681204,1968,12,4,27
24972,19680105,1968,1,5,19
24973,19680205,1968,2,5,8
24974,19680305,1968,3,5,21
24975,19680405,1968,4,5,23
24976,19680505,1968,5,5,28
24977,19680605,1968,6,5,28
24978,19680705,1968,7,5,31
24979,19680805,1968,8,5,28
24980,19680905,1968,9,5,33
24981,19681005,1968,10,5,29
24982,19681105,1968,11,5,21
24983,19681205,1968,12,5,26
24984,19680106,1968,1,6,19
24985,19680206,1968,2,6,7
24986,19680306,1968,3,6,21
24987,19680406,1968,4,6,23
24988,19680506,1968,5,6,30
24989,19680606,1968,6,6,28
24990,19680706,1968,7,6,31
24991,19680806,1968,8,6,29
24992,19680906,1968,9,6,33
24993,19681006,1968,10,6,27
24994,19681106,1968,11,6,24
24995,19681206,1968,12,6,26
24996,19680107,1968,1,7,23
24997,19680207,1968,2,7,7
24998,19680307,1968,3,7,20
24999,19680407,1968,4,7,23
25000,19680507,1968,5,7,32
25001,19680607,1968,6,7,28
25002,19680707,1968,7,7,31
25003,19680807,1968,8,7,27
25004,19680907,1968,9,7,32
25005,19681007,1968,10,7,28
25006,19681107,1968,11,7,25
25007,19681207,1968,12,7,26
25008,19680108,1968,1,8,18
25009,19680208,1968,2,8,8
25010,19680308,1968,3,8,23
25011,19680408,1968,4,8,23
25012,19680508,1968,5,8,32
25013,19680608,1968,6,8,29
25014,19680708,1968,7,8,31
25015,19680808,1968,8,8,28
25016,19680908,1968,9,8,27
25017,19681008,1968,10,8,29
25018,19681108,1968,11,8,23
25019,19681208,1968,12,8,26
25020,19680109,1968,1,9,15
25021,19680209,1968,2,9,11
25022,19680309,1968,3,9,16
25023,19680409,1968,4,9,25
25024,19680509,1968,5,9,26
25025,19680609,1968,6,9,26
25026,19680709,1968,7,9,30
25027,19680809,1968,8,9,27
25028,19680909,1968,9,9,30
25029,19681009,1968,10,9,30
25030,19681109,1968,11,9,24
25031,19681209,1968,12,9,26
25032,19680110,1968,1,10,19
25033,19680210,1968,2,10,13
25034,19680310,1968,3,10,18
25035,19680410,1968,4,10,24
25036,19680510,1968,5,10,26
25037,19680610,1968,6,10,26
25038,19680710,1968,7,10,31
25039,19680810,1968,8,10,31
25040,19680910,1968,9,10,30
25041,19681010,1968,10,10,29
25042,19681110,1968,11,10,21
25043,19681210,1968,12,10,24
25044,19680111,1968,1,11,18
25045,19680211,1968,2,11,13
25046,19680311,1968,3,11,21
25047,19680411,1968,4,11,23
25048,19680511,1968,5,11,31
25049,19680611,1968,6,11,30
25050,19680711,1968,7,11,32
25051,19680811,1968,8,11,31
25052,19680911,1968,9,11,29
25053,19681011,1968,10,11,28
25054,19681111,1968,11,11,24
25055,19681211,1968,12,11,25
25056,19680112,1968,1,12,17
25057,19680212,1968,2,12,13
25058,19680312,1968,3,12,24
25059,19680412,1968,4,12,18
25060,19680512,1968,5,12,32
25061,19680612,1968,6,12,30
25062,19680712,1968,7,12,31
25063,19680812,1968,8,12,30
25064,19680912,1968,9,12,30
25065,19681012,1968,10,12,28
25066,19681112,1968,11,12,23
25067,19681212,1968,12,12,25
25068,19680113,1968,1,13,22
25069,19680213,1968,2,13,14
25070,19680313,1968,3,13,21
25071,19680413,1968,4,13,21
25072,19680513,1968,5,13,31
25073,19680613,1968,6,13,30
25074,19680713,1968,7,13,31
25075,19680813,1968,8,13,30
25076,19680913,1968,9,13,30
25077,19681013,1968,10,13,28
25078,19681113,1968,11,13,24
25079,19681213,1968,12,13,24
25080,19680114,1968,1,14,20
25081,19680214,1968,2,14,14
25082,19680314,1968,3,14,22
25083,19680414,1968,4,14,21
25084,19680514,1968,5,14,30
25085,19680614,1968,6,14,29
25086,19680714,1968,7,14,31
25087,19680814,1968,8,14,32
25088,19680914,1968,9,14,30
25089,19681014,1968,10,14,28
25090,19681114,1968,11,14,24
25091,19681214,1968,12,14,23
25092,19680115,1968,1,15,18
25093,19680215,1968,2,15,13
25094,19680315,1968,3,15,22
25095,19680415,1968,4,15,25
25096,19680515,1968,5,15,29
25097,19680615,1968,6,15,30
25098,19680715,1968,7,15,31
25099,19680815,1968,8,15,33
25100,19680915,1968,9,15,32
25101,19681015,1968,10,15,27
25102,19681115,1968,11,15,23
25103,19681215,1968,12,15,16
25104,19680116,1968,1,16,17
25105,19680216,1968,2,16,13
25106,19680316,1968,3,16,27
25107,19680416,1968,4,16,25
25108,19680516,1968,5,16,31
25109,19680616,1968,6,16,30
25110,19680716,1968,7,16,32
25111,19680816,1968,8,16,32
